Customer_ID,Recency_Days,Total_Transactions,Total_Spending
12346.0,0.5955835512607377,0.4389978859295803,5.166586189381518
12347.0,-0.9522790918878471,0.1315018840832344,0.136139038261719
12348.0,-0.6035322617957277,-0.09912011730152501,-0.06485257267091771
12349.0,-0.8710640766609151,-0.1759941177631115,0.10200662326582265
12350.0,0.5191458898706842,-0.4066161191478709,-0.18154991718046515
12351.0,0.8296738892677769,-0.4066161191478709,-0.18386793505627202
12352.0,-0.7898490614339833,0.28524988500640736,-0.0073391348225446615
12353.0,0.012746383161579257,-0.32974211868628445,-0.1765385107420611
12354.0,0.146512290594173,-0.4066161191478709,-0.1299537618928611
12355.0,0.06051992153036274,-0.32974211868628445,-0.1390810871349461
12356.0,-0.8519546613134018,-0.022246116839938542,0.2365749367826363
12357.0,-0.8041811229446183,-0.25286811822469796,1.0618315470862871
12358.0,-0.9522790918878471,-0.09912011730152501,0.06449587208881313
12359.0,-0.6847472770226596,0.28524988500640736,0.40983136340919685
12360.0,-0.7134114000439297,0.1315018840832344,0.08983131574963371
12361.0,0.40926675162248216,-0.1759941177631115,-0.16930189025078357
12362.0,-0.9475017380509687,0.36212388546799384,0.16624487544765387
12363.0,-0.4363248775049855,-0.32974211868628445,-0.16647968444142805
12364.0,-0.923614968866577,-0.1759941177631115,-0.11376849814693751
12365.0,0.42837616696999553,-0.32974211868628445,-0.16028953093860113
12366.0,2.067008533019269,-0.4066161191478709,-0.17006440524369162
12367.0,-0.9427243842140904,-0.4066161191478709,-0.1930118818785839
12368.0,2.038344409997999,-0.4066161191478709,-0.14115255157072093
12369.0,1.0112133350691541,-0.25286811822469796,-0.08066038803252257
12370.0,-0.718188753880808,0.05462788362164793,0.09424088247065619
12371.0,-0.7468528769020781,-0.09912011730152501,0.07698352680009889
12372.0,-0.6178643233063628,-0.25286811822469796,-0.11481150230617418
12373.0,0.5239232437075625,-0.25286811822469796,-0.12661213170141558
12374.0,-0.842399953639645,-0.1759941177631115,0.0023138478942154182
12375.0,-0.909282907355942,-0.32974211868628445,-0.1730244316557617
12376.0,0.9013341968209521,-0.32974211868628445,-0.16986286858344074
12377.0,0.5430326590550759,-0.1759941177631115,0.03258590088241908
12378.0,-0.34077780076741854,-0.32974211868628445,0.17040650359695875
12379.0,-0.5700907849375793,-0.1759941177631115,-0.09249841598327448
12380.0,-0.8567320151502801,0.36212388546799384,0.4654381674923784
12381.0,-0.937947030377212,-0.09912011730152501,-0.07690945142799019
12383.0,-0.07802333973910935,-0.09912011730152501,-0.0765458543605272
12384.0,-0.8232905382921317,-0.32974211868628445,-0.16417551788247692
12385.0,0.8487833046152902,-0.4066161191478709,-0.07046235599748941
12386.0,0.652911797303278,-0.32974211868628445,-0.17687509774165538
12387.0,1.0207680427429107,-0.4066161191478709,-0.19474052622217933
12388.0,-0.8853961381715503,0.1315018840832344,0.06546823453208556
12389.0,0.9634397967003706,-0.25286811822469796,-0.10544177901911383
12390.0,-0.5796454926113359,-0.4066161191478709,-0.16662927866346994
12391.0,-0.8567320151502801,-0.022246116839938542,-0.015996207857377556
12392.0,1.8615823180335,-0.4066161191478709,-0.18845133580383394
12393.0,-0.6178643233063628,-0.022246116839938542,-0.038531607815811754
12394.0,-0.6560831540013895,-0.32974211868628445,-0.1165817006003368
12395.0,-0.8710640766609151,0.6696198873143396,0.12226278903564608
12396.0,2.258102686494403,-0.4066161191478709,-0.1402016586685749
12397.0,-0.7898490614339833,-0.32974211868628445,-0.03780787651009974
12398.0,-0.7420755230651997,-0.4066161191478709,-0.0914290943220119
12399.0,-0.3933286929730804,0.05462788362164793,-0.06880712363322938
12400.0,1.0159906889060324,-0.4066161191478709,-0.1904944050400545
12401.0,0.48570441301253575,-0.4066161191478709,-0.19887098890855878
12402.0,0.5812514897501027,-0.022246116839938542,-0.11766071818339836
12403.0,-0.7229661077176863,-0.32974211868628445,-0.134111927212952
12404.0,2.29632151718943,-0.4066161191478709,-0.20032953257346747
12405.0,-0.2500080778667299,-0.4066161191478709,-0.08625354977886741
12406.0,-0.8567320151502801,-0.09912011730152501,0.2378651869477478
12407.0,-0.7229661077176863,-0.09912011730152501,-0.08641076222517999
12408.0,-0.8041811229446183,0.1315018840832344,0.09591758437604257
12409.0,-0.5844228464482143,0.05462788362164793,1.4172307126682036
12410.0,0.5143685360338058,-0.25286811822469796,-0.13450322691412647
12411.0,0.996881273558519,-0.4066161191478709,-0.18068420987698186
12412.0,-0.6035322617957277,-0.022246116839938542,-0.024854817552461383
12413.0,-0.6417510924907545,-0.1759941177631115,-0.1354908258059402
12414.0,0.07485198304099779,-0.022246116839938542,-0.13874865553040852
12415.0,-0.8471773074765234,1.6689818933149638,9.799983957700055
12416.0,2.176887671267471,-0.4066161191478709,-0.1906807052517641
12417.0,-0.9475017380509687,1.053989889622272,0.2660560795783777
12418.0,-0.42199281599435046,-0.1759941177631115,-0.06472791081921611
12419.0,0.8822247814734386,-0.32974211868628445,-0.16987256450523977
12420.0,-0.6560831540013895,-0.4066161191478709,-0.16312835832818354
12421.0,-0.8853961381715503,-0.022246116839938542,-0.12862403547471077
12422.0,-0.5032078312212823,0.8233678882375126,0.15762727866585985
12423.0,-0.9570564457247255,0.28524988500640736,-0.023091544916726617
12424.0,-0.18312512415043303,-0.1759941177631115,0.02660975022501324
12425.0,-0.5892002002850927,-0.32974211868628445,-0.08410521053454328
12426.0,-0.030249801370325877,-0.32974211868628445,-0.11154466922574963
12427.0,-0.8567320151502801,-0.25286811822469796,-0.1475172316659301
12428.0,-0.8376225998027668,0.20837588454482087,0.34632792358656217
12429.0,-0.9188376150296986,0.1315018840832344,0.2249869251011304
12430.0,-0.7564075845758348,-0.4066161191478709,-0.18695193075420086
12431.0,-0.7898490614339833,1.5921078928533774,0.5177906046803054
12432.0,-0.7564075845758348,-0.09912011730152501,0.145681903009476
12433.0,-0.9570564457247255,0.28524988500640736,0.9583954533344181
12434.0,-0.5557587234269442,-0.25286811822469796,-0.1282895261726448
12435.0,-0.5796454926113359,-0.022246116839938542,0.7597530257405137
12436.0,-0.48409841587376895,-0.4066161191478709,-0.16945702499956775
12437.0,-0.9522790918878471,2.514595898392415,0.6736996420767463
12438.0,-0.8949508458453069,-0.32974211868628445,-0.0033908169528180905
12439.0,2.301098871026308,-0.32974211868628445,-0.12555735392285153
12440.0,1.245303673076193,-0.32974211868628445,-0.14520406175102268
12441.0,0.79145505857275,-0.4066161191478709,-0.1926898387616881
12442.0,-0.9475017380509687,-0.4066161191478709,-0.19279303107226334
12443.0,2.535189209033347,-0.4066161191478709,-0.1710984060469721
12444.0,-0.8615093689871585,-0.09912011730152501,0.14195174338022723
12445.0,-0.8567320151502801,-0.32974211868628445,-0.1745840899337172
12446.0,-0.6847472770226596,-0.4066161191478709,-0.13529275197490323
12447.0,0.19906318279983484,-0.4066161191478709,-0.17170924912030988
12448.0,-0.7516302307389565,-0.4066161191478709,-0.17358194715920497
12449.0,-0.8567320151502801,-0.022246116839938542,0.13020790438409433
12450.0,-0.21656660100858147,-0.09912011730152501,-0.1570469376626741
12451.0,-0.909282907355942,0.1315018840832344,0.6727632930572988
12452.0,-0.8806187843346719,-0.32974211868628445,-0.1748895114703861
12453.0,-0.3216683854199051,-0.4066161191478709,-0.15573868078565015
12454.0,-0.6943019846964162,-0.09912011730152501,0.9504752703563102
12455.0,-0.6130869694694844,0.28524988500640736,0.20251593376607535
12456.0,-0.7516302307389565,-0.25286811822469796,0.015598645890548567
12457.0,-0.6465284463276328,0.1315018840832344,0.002777174443039647
12458.0,-0.622641677143241,-0.1759941177631115,-0.08160643297376911
12459.0,1.928465271749797,-0.4066161191478709,-0.1732418973303967
12460.0,1.216639550054923,-0.4066161191478709,-0.18208665570862478
12461.0,-0.5127625388950391,-0.32974211868628445,-0.1474424345549091
12462.0,-0.8710640766609151,-0.32974211868628445,-0.1223223788711952
